#[ 全船船体网格数 ]
 4287
    40.50000     5.00249     4.59710    39.75000     4.99532     4.60081    39.75000     4.84143     3.91106    40.50000     4.84801     3.90564
    40.50000     4.84801     3.90564    39.75000     4.84143     3.91106    39.75000     4.63373     3.23576    40.50000     4.63968     3.22865
    40.50000     4.63968     3.22865    39.75000     4.63373     3.23576    39.75000     4.33616     2.59552    40.50000     4.34078     2.58707
    40.50000     4.34078     2.58707    39.75000     4.33616     2.59552    39.75000     3.90935     2.03454    40.50000     3.91129     2.02590
    40.50000     3.91129     2.02590    39.75000     3.90935     2.03454    39.75000     3.34795     1.60796    40.50000     3.34706     1.60000
    40.50000     3.34706     1.60000    39.75000     3.34795     1.60796    39.75000     2.71478     1.29521    40.50000     2.71299     1.28490
    40.50000     2.71299     1.28490    39.75000     2.71478     1.29521    39.75000     2.04884     1.06004    40.50000     2.04737     1.04325
    40.50000     2.04737     1.04325    39.75000     2.04884     1.06004    39.75000     1.36904     0.86959    40.50000     1.36835     0.84311
    40.50000     1.36835     0.84311    39.75000     1.36904     0.86959    39.75000     0.68554     0.69234    40.50000     0.68528     0.65675
    40.50000     0.68528     0.65675    39.75000     0.68554     0.69234    39.75000     0.00014     0.53031    40.50000     0.00014     0.48642
    39.75000     5.19074     6.00029    39.00000     5.18439     6.00029    39.00000     5.10242     5.30012    39.75000     5.10972     5.29820
    39.75000     5.10972     5.29820    39.00000     5.10242     5.30012    39.00000     4.98815     4.60452    39.75000     4.99532     4.60081
    39.75000     4.99532     4.60081    39.00000     4.98815     4.60452    39.00000     4.83485     3.91649    39.75000     4.84143     3.91106
    39.75000     4.84143     3.91106    39.00000     4.83485     3.91649    39.00000     4.62778     3.24287    39.75000     4.63373     3.23576
    39.75000     4.63373     3.23576    39.00000     4.62778     3.24287    39.00000     4.33154     2.60398    39.75000     4.33616     2.59552
    39.75000     4.33616     2.59552    39.00000     4.33154     2.60398    39.00000     3.90740     2.04317    39.75000     3.90935     2.03454
    39.75000     3.90935     2.03454    39.00000     3.90740     2.04317    39.00000     3.34884     1.61592    39.75000     3.34795     1.60796
    39.75000     3.34795     1.60796    39.00000     3.34884     1.61592    39.00000     2.71658     1.30552    39.75000     2.71478     1.29521
    39.75000     2.71478     1.29521    39.00000     2.71658     1.30552    39.00000     2.05032     1.07682    39.75000     2.04884     1.06004
    39.75000     2.04884     1.06004    39.00000     2.05032     1.07682    39.00000     1.36974     0.89608    39.75000     1.36904     0.86959
    39.75000     1.36904     0.86959    39.00000     1.36974     0.89608    39.00000     0.68579     0.72793    39.75000     0.68554     0.69234
    39.75000     0.68554     0.69234    39.00000     0.68579     0.72793    39.00000     0.00014     0.57421    39.75000     0.00014     0.53031
    39.00000     5.18439     6.00029    38.25000     5.17803     6.00029    38.25000     5.09511     5.30204    39.00000     5.10242     5.30012
    39.00000     5.10242     5.30012    38.25000     5.09511     5.30204    38.25000     4.98098     4.60824    39.00000     4.98815     4.60452
    39.00000     4.98815     4.60452    38.25000     4.98098     4.60824    38.25000     4.82827     3.92191    39.00000     4.83485     3.91649
    39.00000     4.83485     3.91649    38.25000     4.82827     3.92191    38.25000     4.62183     3.24998    39.00000     4.62778     3.24287
    39.00000     4.62778     3.24287    38.25000     4.62183     3.24998    38.25000     4.32692     2.61244    39.00000     4.33154     2.60398
    39.00000     4.33154     2.60398    38.25000     4.32692     2.61244    38.25000     3.90545     2.05181    39.00000     3.90740     2.04317
    39.00000     3.90740     2.04317    38.25000     3.90545     2.05181    38.25000     3.34973     1.62388    39.00000     3.34884     1.61592
    39.00000     3.34884     1.61592    38.25000     3.34973     1.62388    38.25000     2.71838     1.31583    39.00000     2.71658     1.30552
    39.00000     2.71658     1.30552    38.25000     2.71838     1.31583    38.25000     2.05179     1.09361    39.00000     2.05032     1.07682
    39.00000     2.05032     1.07682    38.25000     2.05179     1.09361    38.25000     1.37044     0.92257    39.00000     1.36974     0.89608
